,Weather_key,is_day,temperature,sunset,sunrise,precipitation
0,0,0,-3.6,2017-01-03T16:32,2017-01-03T07:42,0.0
1,1,0,6.0,2017-01-12T16:41,2017-01-12T07:39,3.8
2,2,0,-3.0,2017-01-18T16:50,2017-01-18T07:36,0.3
3,3,0,-1.5,2017-01-20T16:53,2017-01-20T07:35,0.0
4,4,1,1.6,2017-01-28T17:04,2017-01-28T07:27,0.0
5,5,1,-11.2,2017-02-07T17:18,2017-02-07T07:15,0.0
6,6,1,4.5,2017-02-19T17:35,2017-02-19T06:57,0.0
7,7,1,-11.8,2017-02-09T17:21,2017-02-09T07:11,0.0
8,8,1,-8.5,2017-02-14T17:27,2017-02-14T07:03,0.2
9,9,1,-3.0,2017-02-28T17:48,2017-02-28T06:41,0.0
10,10,1,-4.2,2017-03-09T18:00,2017-03-09T06:25,0.0
11,11,0,-12.0,2017-03-14T18:07,2017-03-14T06:15,0.0
12,12,1,-14.7,2017-03-22T18:17,2017-03-22T06:01,0.0
13,13,1,-6.1,2017-03-15T18:09,2017-03-15T06:14,0.1
14,14,1,-2.1,2017-03-06T17:55,2017-03-06T06:30,0.0
15,15,0,-11.8,2017-03-02T17:53,2017-03-02T06:40,0.0
16,16,1,7.9,2017-04-21T18:56,2017-04-21T05:06,2.3
17,17,1,21.9,2017-04-10T18:42,2017-04-10T05:25,0.0
18,18,1,3.0,2017-03-27T18:24,2017-03-27T05:51,0.1
19,19,0,3.8,2017-04-18T18:52,2017-04-18T05:11,0.0
20,20,1,15.4,2017-04-15T18:48,2017-04-15T05:16,0.1
21,21,1,10.5,2017-03-28T18:25,2017-03-28T05:49,0.0
22,22,1,8.0,2017-04-12T18:44,2017-04-12T05:20,0.0
23,23,1,3.4,2017-03-29T18:26,2017-03-29T05:47,0.0
24,24,0,-0.7,2017-03-25T18:21,2017-03-25T05:55,0.0
25,25,0,8.8,2017-04-16T18:50,2017-04-16T05:14,0.0
26,26,0,6.6,2017-05-03T19:11,2017-05-03T04:47,0.0
27,27,1,25.6,2017-05-18T19:29,2017-05-18T04:29,0.0
28,28,1,14.2,2017-05-20T19:32,2017-05-20T04:27,0.0
29,29,1,9.8,2017-04-29T19:06,2017-04-29T04:53,0.0
30,30,1,0.0,2017-05-08T19:18,2017-05-08T04:42,0.0
31,31,1,20.8,2017-05-16T19:27,2017-05-16T04:30,0.0
32,32,0,16.9,2017-05-28T19:40,2017-05-28T04:20,0.0
33,33,0,8.7,2017-05-11T19:21,2017-05-11T04:37,0.0
34,34,1,10.8,2017-05-10T19:19,2017-05-10T04:37,0.0
35,35,1,13.4,2017-05-12T19:22,2017-05-12T04:35,0.0
36,36,1,16.1,2017-05-12T19:21,2017-05-12T04:35,0.0
37,37,1,18.5,2017-05-23T19:35,2017-05-23T04:24,0.0
38,38,1,27.2,2017-05-17T19:27,2017-05-17T04:30,0.0
39,39,1,29.1,2017-05-17T19:28,2017-05-17T04:29,0.0
40,40,1,16.5,2017-05-23T19:35,2017-05-23T04:23,0.0
41,41,1,13.9,2017-05-15T19:25,2017-05-15T04:32,0.0
42,42,1,16.8,2017-06-25T19:53,2017-06-25T04:15,0.0
43,43,0,15.3,2017-06-26T19:54,2017-06-26T04:16,0.0
44,44,1,18.1,2017-06-20T19:54,2017-06-20T04:14,0.0
45,45,1,19.5,2017-06-20T19:54,2017-06-20T04:15,0.0
46,46,1,21.9,2017-06-21T19:54,2017-06-21T04:14,0.0
47,47,1,24.5,2017-06-13T19:52,2017-06-13T04:13,0.0
48,48,0,13.8,2017-05-31T19:42,2017-05-31T04:18,0.0
49,49,1,16.7,2017-06-29T19:55,2017-06-29T04:17,0.6
50,50,1,14.4,2017-06-04T19:44,2017-06-04T04:16,0.3
51,51,1,21.6,2017-06-14T19:51,2017-06-14T04:14,0.0
52,52,1,21.9,2017-06-30T19:54,2017-06-30T04:17,0.0
53,53,1,29.7,2017-06-11T19:51,2017-06-11T04:14,0.0
54,54,0,16.3,2017-06-14T19:51,2017-06-14T04:12,0.0
55,55,1,25.5,2017-06-08T19:49,2017-06-08T04:14,0.0
56,56,0,23.3,2017-06-18T19:54,2017-06-18T04:15,0.2
57,57,0,14.0,2017-06-25T19:55,2017-06-25T04:15,0.0
58,58,1,22.4,2017-07-01T19:54,2017-07-01T04:18,0.1
59,59,0,19.2,2017-07-01T19:54,2017-07-01T04:18,0.0
60,60,1,19.2,2017-07-03T19:53,2017-07-03T04:20,0.2
61,61,1,17.3,2017-08-05T19:25,2017-08-05T04:52,0.2
62,62,1,19.3,2017-08-06T19:23,2017-08-06T04:53,0.0
63,63,1,13.4,2017-07-13T19:48,2017-07-13T04:28,0.0
64,64,1,24.1,2017-07-31T19:31,2017-07-31T04:46,0.0
65,65,1,23.2,2017-07-27T19:36,2017-07-27T04:42,0.0
66,66,1,21.7,2017-07-05T19:52,2017-07-05T04:21,0.0
67,67,1,20.2,2017-07-08T19:52,2017-07-08T04:23,0.0
68,68,1,21.0,2017-07-09T19:51,2017-07-09T04:24,2.6
69,69,1,27.3,2017-07-06T19:53,2017-07-06T04:21,0.0
70,70,1,26.7,2017-07-06T19:52,2017-07-06T04:20,0.0
71,71,0,16.6,2017-07-18T19:45,2017-07-18T04:32,0.0
72,72,1,19.5,2017-07-25T19:40,2017-07-25T04:41,0.0
73,73,0,13.2,2017-07-29T19:34,2017-07-29T04:45,0.0
74,74,0,20.4,2017-07-18T19:44,2017-07-18T04:32,0.0
75,75,1,20.8,2017-08-22T18:59,2017-08-22T05:14,1.1
76,76,1,18.9,2017-08-24T18:55,2017-08-24T05:15,0.0
77,77,1,15.0,2017-08-10T19:17,2017-08-10T04:58,0.0
78,78,0,17.4,2017-08-11T19:15,2017-08-11T04:59,0.0
79,79,1,21.8,2017-08-12T19:14,2017-08-12T05:00,0.4
80,80,1,18.0,2017-09-09T18:25,2017-09-09T05:34,0.0
81,81,0,17.2,2017-09-05T18:32,2017-09-05T05:29,0.0
82,82,0,20.8,2017-08-19T19:02,2017-08-19T05:08,0.0
83,83,1,20.6,2017-09-05T18:32,2017-09-05T05:29,0.0
84,84,1,13.9,2017-08-30T18:43,2017-08-30T05:21,0.0
85,85,1,13.0,2017-09-07T18:28,2017-09-07T05:31,0.0
86,86,1,14.2,2017-08-17T19:07,2017-08-17T05:07,0.0
87,87,1,24.8,2017-08-14T19:12,2017-08-14T05:04,0.1
88,88,1,12.2,2017-09-30T17:45,2017-09-30T06:00,0.0
89,89,0,18.2,2017-09-21T18:02,2017-09-21T05:49,0.0
90,90,0,22.4,2017-09-26T17:52,2017-09-26T05:55,0.0
91,91,1,12.8,2017-09-28T17:48,2017-09-28T05:57,0.0
92,92,1,25.7,2017-09-16T18:13,2017-09-16T05:44,0.0
93,93,1,17.0,2017-10-04T17:37,2017-10-04T06:05,0.9
94,94,1,22.1,2017-09-14T18:15,2017-09-14T05:40,0.0
95,95,1,25.6,2017-09-17T18:10,2017-09-17T05:45,0.0
96,96,1,14.0,2017-09-28T17:47,2017-09-28T05:56,0.0
97,97,1,23.8,2017-09-22T17:59,2017-09-22T05:49,0.0
98,98,0,21.2,2017-09-22T17:59,2017-09-22T05:50,0.0
99,99,0,21.5,2017-09-22T18:00,2017-09-22T05:50,0.0
100,100,0,14.9,2017-10-04T17:36,2017-10-04T06:04,0.0
101,101,0,24.2,2017-09-23T17:58,2017-09-23T05:51,0.0
102,102,1,11.3,2017-09-29T17:46,2017-09-29T05:59,0.0
103,103,1,17.5,2017-09-19T18:06,2017-09-19T05:46,0.0
104,104,0,20.8,2017-09-24T17:56,2017-09-24T05:53,0.0
105,105,1,13.3,2017-09-29T17:46,2017-09-29T05:59,0.0
106,106,1,5.6,2017-10-31T16:50,2017-10-31T06:41,0.0
107,107,1,18.2,2017-10-10T17:26,2017-10-10T06:12,0.0
108,108,1,10.1,2017-11-03T16:46,2017-11-03T06:45,0.0
109,109,0,12.8,2017-10-19T17:10,2017-10-19T06:24,0.0
110,110,1,-1.3,2017-11-22T16:26,2017-11-22T07:10,0.0
111,111,0,-4.9,2017-11-27T16:24,2017-11-27T07:18,0.0
112,112,0,6.7,2017-11-09T16:39,2017-11-09T06:53,0.0
113,113,1,6.0,2017-11-15T16:32,2017-11-15T07:02,0.0
114,114,1,-0.8,2017-11-20T16:28,2017-11-20T07:09,0.0
115,115,0,-1.4,2017-11-09T16:40,2017-11-09T06:54,0.0
116,116,0,-0.2,2017-11-13T16:35,2017-11-13T06:58,0.0
117,117,1,3.3,2017-11-14T16:35,2017-11-14T07:02,0.0
118,118,0,1.8,2017-11-21T16:26,2017-11-21T07:10,0.0
119,119,0,-1.6,2017-11-17T16:30,2017-11-17T07:05,0.0
120,120,0,0.0,2017-12-01T16:21,2017-12-01T07:22,0.0
121,121,1,-1.7,2017-12-08T16:19,2017-12-08T07:30,0.0
122,122,1,-5.3,2017-12-12T16:19,2017-12-12T07:32,0.5
123,123,0,-12.7,2017-12-16T16:19,2017-12-16T07:36,0.0
124,124,1,2.6,2017-12-06T16:19,2017-12-06T07:27,0.0
125,125,0,-0.5,2017-12-06T16:21,2017-12-06T07:29,0.0
126,126,0,-5.7,2017-12-12T16:19,2017-12-12T07:33,0.2
127,127,0,-6.0,2017-12-12T16:19,2017-12-12T07:33,0.2
128,128,1,-13.5,2017-12-14T16:20,2017-12-14T07:34,0.0
129,129,1,-11.4,2017-12-14T16:20,2017-12-14T07:35,0.0
130,130,0,-8.5,2017-12-12T16:20,2017-12-12T07:33,0.6
131,131,1,4.2,2017-12-04T16:20,2017-12-04T07:25,0.0
132,132,1,2.9,2017-12-04T16:20,2017-12-04T07:25,0.0
133,133,0,-0.3,2017-12-07T16:20,2017-12-07T07:29,0.0
134,134,0,-3.0,2017-12-08T16:19,2017-12-08T07:29,0.0
135,135,0,0.4,2017-01-19T16:52,2017-01-19T07:36,0.0
136,136,1,-1.4,2017-02-05T17:16,2017-02-05T07:18,0.2
137,137,0,-17.4,2017-02-10T17:23,2017-02-10T07:11,0.0
138,138,0,-16.9,2017-12-30T16:28,2017-12-30T07:42,0.0
139,139,1,-7.9,2017-12-20T16:23,2017-12-20T07:39,0.0
140,140,1,-10.9,2017-12-22T16:23,2017-12-22T07:40,0.1
141,141,0,-6.2,2017-12-24T16:24,2017-12-24T07:40,0.0
142,142,0,-22.5,2017-12-31T16:29,2017-12-31T07:42,0.0
143,143,1,4.9,2017-03-29T18:27,2017-03-29T05:48,0.0
144,144,0,18.8,2017-07-02T19:52,2017-07-02T04:18,0.0
145,145,1,21.7,2017-07-09T19:52,2017-07-09T04:24,0.0
146,146,0,18.6,2017-08-11T19:15,2017-08-11T05:00,0.0
147,147,1,20.3,2017-08-13T19:12,2017-08-13T05:01,0.0
148,148,1,23.1,2017-08-22T18:58,2017-08-22T05:13,0.4
149,149,0,5.8,2017-10-26T16:59,2017-10-26T06:34,0.0
150,150,0,18.0,2017-08-03T19:27,2017-08-03T04:49,0.0
151,151,1,19.3,2017-08-06T19:23,2017-08-06T04:53,0.0
152,152,1,-16.6,2018-01-10T16:39,2018-01-10T07:40,0.0
153,153,1,9.0,2018-01-12T16:40,2018-01-12T07:38,0.3
154,154,1,-15.3,2018-01-13T16:44,2018-01-13T07:40,0.0
155,155,0,-18.8,2018-01-13T16:43,2018-01-13T07:39,0.0
156,156,0,-9.3,2017-12-12T16:20,2017-12-12T07:33,0.7
157,157,1,0.8,2017-11-18T16:30,2017-11-18T07:05,0.1
158,158,0,-10.8,2018-01-07T16:34,2018-01-07T07:40,1.0
159,159,1,5.1,2018-01-27T17:04,2018-01-27T07:29,0.1
160,160,1,-8.8,2018-01-24T16:57,2018-01-24T07:31,0.0
161,161,0,-24.3,2018-01-14T16:44,2018-01-14T07:38,0.0
162,162,0,-17.0,2018-01-25T16:58,2018-01-25T07:30,0.0
163,163,1,-8.6,2018-01-30T17:06,2018-01-30T07:25,0.0
164,164,0,-4.7,2018-01-18T16:49,2018-01-18T07:36,0.0
165,165,0,-17.1,2018-01-26T17:01,2018-01-26T07:30,0.0
166,166,1,-9.7,2018-02-06T17:16,2018-02-06T07:16,0.1
167,167,0,-8.4,2018-01-17T16:49,2018-01-17T07:37,0.0
168,168,0,-1.6,2018-02-21T17:38,2018-02-21T06:54,0.0
169,169,0,-6.8,2018-02-22T17:39,2018-02-22T06:52,0.0
170,170,1,-5.6,2018-02-23T17:40,2018-02-23T06:50,0.0
171,171,1,1.4,2018-02-23T17:41,2018-02-23T06:51,1.3
172,172,0,0.4,2018-02-24T17:42,2018-02-24T06:49,0.0
173,173,0,-0.6,2018-03-02T17:50,2018-03-02T06:38,0.1
174,174,0,7.8,2018-02-20T17:38,2018-02-20T06:57,0.0
175,175,0,-12.4,2018-02-09T17:22,2018-02-09T07:13,0.0
176,176,1,-13.7,2018-02-09T17:21,2018-02-09T07:12,0.0
177,177,0,1.5,2018-03-02T17:49,2018-03-02T06:37,0.1
178,178,1,3.3,2018-03-05T17:54,2018-03-05T06:33,0.0
179,179,0,-7.3,2018-02-09T17:22,2018-02-09T07:12,0.1
180,180,1,0.6,2018-03-13T18:05,2018-03-13T06:18,0.4
181,181,1,3.5,2018-03-23T18:18,2018-03-23T05:59,0.0
182,182,1,4.1,2018-03-27T18:24,2018-03-27T05:52,0.0
183,183,1,-4.4,2018-03-24T18:19,2018-03-24T05:57,0.0
184,184,1,-5.4,2018-04-09T18:40,2018-04-09T05:27,0.0
185,185,1,-3.4,2018-03-21T18:16,2018-03-21T06:03,0.0
186,186,0,-0.8,2018-04-02T18:31,2018-04-02T05:40,0.0
187,187,1,-2.0,2018-04-03T18:33,2018-04-03T05:38,0.0
188,188,1,16.8,2018-05-12T19:24,2018-05-12T04:37,0.0
189,189,1,20.7,2018-05-13T19:23,2018-05-13T04:35,0.0
190,190,1,20.7,2018-05-13T19:22,2018-05-13T04:34,0.0
191,191,1,7.8,2018-04-29T19:06,2018-04-29T04:53,0.0
192,192,0,-1.1,2018-04-22T18:57,2018-04-22T05:05,0.0
193,193,1,5.2,2018-04-18T18:52,2018-04-18T05:11,0.1
194,194,1,8.3,2018-04-26T19:02,2018-04-26T04:57,0.0
195,195,1,23.2,2018-05-14T19:24,2018-05-14T04:33,0.0
196,196,1,5.0,2018-05-08T19:17,2018-05-08T04:41,0.0
197,197,1,17.8,2018-04-30T19:07,2018-04-30T04:51,0.0
198,198,1,23.8,2018-05-14T19:24,2018-05-14T04:34,0.0
199,199,1,17.9,2018-04-23T18:58,2018-04-23T05:03,0.0
200,200,1,19.9,2018-05-08T19:17,2018-05-08T04:40,0.0
201,201,0,6.6,2018-04-30T19:06,2018-04-30T04:51,0.0
202,202,1,19.0,2018-04-24T19:00,2018-04-24T05:02,0.0
203,203,1,9.5,2018-04-28T19:04,2018-04-28T04:53,0.3
204,204,0,1.7,2018-04-14T18:47,2018-04-14T05:19,0.0
205,205,1,15.5,2018-05-18T19:28,2018-05-18T04:28,0.0
206,206,1,12.1,2018-05-19T19:30,2018-05-19T04:27,0.1
207,207,1,16.9,2018-06-02T19:44,2018-06-02T04:17,0.0
208,208,1,19.2,2018-06-02T19:45,2018-06-02T04:18,0.0
209,209,0,20.4,2018-05-28T19:39,2018-05-28T04:20,0.0
210,210,1,12.9,2018-06-05T19:46,2018-06-05T04:14,0.1
211,211,1,21.7,2018-05-31T19:42,2018-05-31T04:18,0.0
212,212,1,21.5,2018-06-08T19:49,2018-06-08T04:14,0.0
213,213,1,21.1,2018-06-08T19:49,2018-06-08T04:15,0.0
214,214,1,17.3,2018-06-14T19:52,2018-06-14T04:13,0.0
215,215,1,14.5,2018-06-06T19:48,2018-06-06T04:16,0.1
216,216,1,18.7,2018-06-09T19:49,2018-06-09T04:14,0.0
217,217,1,16.9,2018-06-06T19:47,2018-06-06T04:15,0.0
218,218,0,22.4,2018-05-31T19:42,2018-05-31T04:18,0.0
219,219,1,17.1,2018-06-06T19:47,2018-06-06T04:15,0.0
220,220,0,14.6,2018-06-09T19:49,2018-06-09T04:15,0.0
221,221,1,26.6,2018-06-12T19:51,2018-06-12T04:15,0.0
222,222,1,29.8,2018-07-13T19:48,2018-07-13T04:27,0.0
223,223,1,26.8,2018-07-13T19:49,2018-07-13T04:27,0.0
224,224,1,33.5,2018-07-16T19:47,2018-07-16T04:30,0.0
225,225,1,24.0,2018-07-11T19:50,2018-07-11T04:25,0.0
226,226,1,17.1,2018-07-12T19:50,2018-07-12T04:26,0.0
227,227,1,23.6,2018-07-09T19:52,2018-07-09T04:25,0.0
228,228,1,32.9,2018-07-09T19:51,2018-07-09T04:24,0.0
229,229,0,22.2,2018-07-09T19:51,2018-07-09T04:24,0.0
230,230,0,17.7,2018-07-10T19:51,2018-07-10T04:25,0.0
231,231,1,34.7,2018-07-04T19:53,2018-07-04T04:20,0.0
232,232,1,33.3,2018-07-01T19:54,2018-07-01T04:18,0.0
233,233,1,17.1,2018-06-20T19:53,2018-06-20T04:14,0.0
234,234,1,24.3,2018-07-07T19:53,2018-07-07T04:22,0.0
235,235,1,24.8,2018-06-22T19:54,2018-06-22T04:15,0.0
236,236,1,24.4,2018-06-22T19:55,2018-06-22T04:16,0.0
237,237,1,16.8,2018-06-24T19:57,2018-06-24T04:17,0.0
238,238,0,12.1,2018-06-21T19:54,2018-06-21T04:14,0.0
239,239,1,25.5,2018-06-27T19:54,2018-06-27T04:15,0.0
240,240,0,18.0,2018-06-27T19:55,2018-06-27T04:16,1.4
241,241,1,26.5,2018-08-11T19:16,2018-08-11T04:59,0.0
242,242,0,23.0,2018-08-14T19:12,2018-08-14T05:02,0.0
243,243,1,25.0,2018-08-15T19:10,2018-08-15T05:03,0.0
244,244,1,18.3,2018-07-27T19:36,2018-07-27T04:41,0.0
245,245,0,16.9,2018-08-18T19:04,2018-08-18T05:07,0.0
246,246,0,21.7,2018-07-31T19:32,2018-07-31T04:46,0.0
247,247,1,23.5,2018-08-02T19:29,2018-08-02T04:48,0.0
248,248,1,25.9,2018-08-02T19:29,2018-08-02T04:48,0.0
249,249,1,28.5,2018-07-26T19:38,2018-07-26T04:41,0.0
250,250,1,20.7,2018-07-28T19:35,2018-07-28T04:42,0.0
251,251,1,22.6,2018-07-18T19:45,2018-07-18T04:32,0.0
252,252,0,16.0,2018-07-18T19:45,2018-07-18T04:32,0.0
253,253,1,24.1,2018-07-29T19:33,2018-07-29T04:44,0.0
254,254,1,22.1,2018-07-29T19:34,2018-07-29T04:44,0.0
255,255,1,28.4,2018-07-19T19:45,2018-07-19T04:35,0.0
256,256,1,17.2,2018-08-30T18:44,2018-08-30T05:22,0.0
257,257,1,25.4,2018-09-01T18:40,2018-09-01T05:23,0.0
258,258,0,27.2,2018-09-05T18:33,2018-09-05T05:29,0.0
259,259,1,27.3,2018-09-17T18:10,2018-09-17T05:43,0.0
260,260,1,17.4,2018-09-19T18:06,2018-09-19T05:46,0.0
261,261,1,27.4,2018-09-14T18:16,2018-09-14T05:40,0.0
262,262,1,15.8,2018-09-20T18:04,2018-09-20T05:47,0.0
263,263,0,17.4,2018-09-06T18:31,2018-09-06T05:31,0.0
264,264,1,18.1,2018-09-07T18:29,2018-09-07T05:31,0.0
265,265,1,23.0,2018-09-12T18:20,2018-09-12T05:38,0.0
266,266,1,20.6,2018-08-22T18:58,2018-08-22T05:12,0.0
267,267,1,26.2,2018-09-03T18:37,2018-09-03T05:27,0.0
268,268,0,16.9,2018-09-18T18:08,2018-09-18T05:45,0.0
269,269,1,25.8,2018-09-16T18:11,2018-09-16T05:42,0.0
270,270,1,26.6,2018-08-25T18:53,2018-08-25T05:17,0.0
271,271,1,24.6,2018-08-25T18:53,2018-08-25T05:16,0.3
272,272,0,22.2,2018-10-09T17:28,2018-10-09T06:11,0.0
273,273,0,18.4,2018-09-21T18:02,2018-09-21T05:49,0.0
274,274,1,11.7,2018-09-22T18:00,2018-09-22T05:49,0.0
275,275,0,9.0,2018-09-23T17:59,2018-09-23T05:51,0.0
276,276,1,8.8,2018-09-24T17:57,2018-09-24T05:53,0.0
277,277,1,16.6,2018-09-27T17:51,2018-09-27T05:56,0.0
278,278,0,10.2,2018-10-14T17:19,2018-10-14T06:17,0.0
279,279,1,9.4,2018-10-05T17:35,2018-10-05T06:06,0.0
280,280,1,10.9,2018-10-06T17:33,2018-10-06T06:07,0.2
281,281,0,7.4,2018-10-02T17:41,2018-10-02T06:02,0.2
282,282,1,8.0,2018-10-13T17:21,2018-10-13T06:16,0.0
283,283,0,1.0,2018-10-27T16:58,2018-10-27T06:36,0.7
284,284,1,1.2,2018-10-28T16:57,2018-10-28T06:37,0.8
285,285,0,1.2,2018-11-09T16:40,2018-11-09T06:53,1.5
286,286,0,5.1,2018-11-05T16:44,2018-11-05T06:47,0.0
287,287,0,5.9,2018-11-06T16:43,2018-11-06T06:49,0.0
288,288,1,4.1,2018-10-29T16:55,2018-10-29T06:38,0.1
289,289,1,6.4,2018-11-06T16:45,2018-11-06T06:51,1.3
290,290,1,6.1,2018-10-23T17:03,2018-10-23T06:29,0.0
291,291,0,-2.7,2018-11-11T16:37,2018-11-11T06:56,0.0
292,292,0,-9.9,2018-11-14T16:34,2018-11-14T07:00,0.0
293,293,1,-4.7,2018-12-04T16:20,2018-12-04T07:25,0.0
294,294,0,-1.0,2018-12-01T16:20,2018-12-01T07:21,0.0
295,295,0,-13.8,2018-11-23T16:26,2018-11-23T07:12,0.0
296,296,0,1.0,2018-12-15T16:20,2018-12-15T07:35,0.0
297,297,0,-4.3,2018-12-22T16:23,2018-12-22T07:40,0.0
298,298,0,-13.6,2018-12-08T16:20,2018-12-08T07:29,0.0
299,299,0,-6.4,2018-12-08T16:19,2018-12-08T07:29,0.0
300,300,0,-9.8,2018-12-11T16:19,2018-12-11T07:32,0.0
301,301,1,22.4,2018-08-18T19:05,2018-08-18T05:07,0.0
302,302,1,14.2,2018-09-09T18:25,2018-09-09T05:34,0.0
303,303,0,15.4,2018-09-12T18:19,2018-09-12T05:37,0.0
304,304,0,22.1,2018-09-13T18:17,2018-09-13T05:38,0.0
305,305,0,-0.4,2018-11-27T16:23,2018-11-27T07:17,0.4
306,306,0,-8.7,2018-12-07T16:19,2018-12-07T07:29,0.0
307,307,1,-8.1,2018-12-10T16:19,2018-12-10T07:31,0.0
308,308,0,19.1,2018-07-29T19:34,2018-07-29T04:43,0.0
309,309,1,22.1,2018-06-18T19:54,2018-06-18T04:15,0.0
310,310,0,19.0,2018-08-23T18:56,2018-08-23T05:14,0.0
311,311,0,-17.9,2019-01-16T16:47,2019-01-16T07:37,0.0
312,312,0,-6.1,2019-01-10T16:39,2019-01-10T07:40,0.2
313,313,0,-8.0,2019-01-10T16:40,2019-01-10T07:40,0.2
314,314,1,-15.2,2019-01-11T16:40,2019-01-11T07:40,0.0
315,315,0,-19.0,2019-01-21T16:53,2019-01-21T07:34,0.0
316,316,0,-19.6,2019-01-21T16:53,2019-01-21T07:34,0.0
317,317,0,-23.1,2019-01-22T16:53,2019-01-22T07:32,0.0
318,318,1,-20.0,2019-01-28T17:03,2019-01-28T07:27,0.0
319,319,0,-9.2,2019-02-05T17:13,2019-02-05T07:17,0.0
320,320,1,-10.9,2019-02-01T17:09,2019-02-01T07:22,0.0
321,321,1,-9.0,2019-02-11T17:23,2019-02-11T07:10,0.0
322,322,1,1.7,2019-02-24T17:43,2019-02-24T06:50,1.4
323,323,0,-5.6,2019-03-02T17:50,2019-03-02T06:39,0.2
324,324,1,-2.6,2019-02-14T17:29,2019-02-14T07:06,0.0
325,325,1,1.0,2019-03-13T18:05,2019-03-13T06:18,0.0
326,326,0,-3.2,2019-03-03T17:51,2019-03-03T06:36,0.0
327,327,1,0.8,2019-03-09T18:00,2019-03-09T06:26,0.0
328,328,1,-4.8,2019-04-01T18:30,2019-04-01T05:42,0.0
329,329,1,12.6,2019-04-25T19:00,2019-04-25T04:59,0.0
330,330,1,13.2,2019-04-26T19:03,2019-04-26T04:59,1.6
331,331,1,3.7,2019-04-27T19:02,2019-04-27T04:56,0.0
332,332,0,3.3,2019-04-27T19:02,2019-04-27T04:56,0.0
333,333,0,9.9,2019-04-23T18:58,2019-04-23T05:03,2.5
334,334,1,13.4,2019-04-18T18:52,2019-04-18T05:12,0.5
335,335,1,5.5,2019-04-29T19:05,2019-04-29T04:54,0.0
336,336,0,1.6,2019-04-06T18:36,2019-04-06T05:33,0.0
337,337,0,5.0,2019-04-13T18:45,2019-04-13T05:20,0.0
338,338,1,5.9,2019-05-16T19:27,2019-05-16T04:31,0.0
339,339,1,10.5,2019-05-16T19:26,2019-05-16T04:31,0.0
340,340,1,13.9,2019-05-18T19:29,2019-05-18T04:29,0.0
341,341,0,9.9,2019-05-25T19:35,2019-05-25T04:21,0.0
342,342,0,3.7,2019-05-05T19:13,2019-05-05T04:45,0.0
343,343,0,16.3,2019-05-30T19:41,2019-05-30T04:19,0.2
344,344,0,14.2,2019-05-19T19:29,2019-05-19T04:28,0.0
345,345,1,12.5,2019-05-20T19:30,2019-05-20T04:26,0.0
346,346,1,21.3,2019-05-26T19:37,2019-05-26T04:21,0.0
347,347,0,5.8,2019-05-13T19:23,2019-05-13T04:35,0.0
348,348,1,10.6,2019-05-07T19:16,2019-05-07T04:42,0.0
349,349,1,10.2,2019-05-13T19:23,2019-05-13T04:35,0.1
350,350,0,18.8,2019-06-24T19:55,2019-06-24T04:15,0.0
351,351,0,13.9,2019-06-01T19:43,2019-06-01T04:17,0.2
352,352,1,20.1,2019-06-07T19:47,2019-06-07T04:15,0.0
353,353,1,22.6,2019-06-23T19:54,2019-06-23T04:14,0.0
354,354,1,25.1,2019-06-19T19:53,2019-06-19T04:15,0.0
355,355,1,15.1,2019-06-24T19:55,2019-06-24T04:15,0.0
356,356,1,26.5,2019-06-09T19:49,2019-06-09T04:14,0.0
357,357,0,23.4,2019-07-10T19:51,2019-07-10T04:24,0.0
358,358,0,18.8,2019-07-10T19:51,2019-07-10T04:25,0.0
359,359,0,23.8,2019-07-06T19:52,2019-07-06T04:20,0.0
360,360,0,18.0,2019-07-14T19:48,2019-07-14T04:27,0.0
361,361,1,24.6,2019-07-23T19:41,2019-07-23T04:37,0.0
362,362,1,24.0,2019-07-23T19:41,2019-07-23T04:36,0.0
363,363,1,24.0,2019-07-14T19:48,2019-07-14T04:29,0.0
364,364,0,21.5,2019-07-09T19:52,2019-07-09T04:24,0.0
365,365,1,23.3,2019-07-24T19:40,2019-07-24T04:38,0.0
366,366,0,21.9,2019-07-15T19:48,2019-07-15T04:29,0.0
367,367,1,26.0,2019-07-17T19:47,2019-07-17T04:31,0.0
368,368,0,20.8,2019-07-05T19:53,2019-07-05T04:21,0.0
369,369,1,21.3,2019-08-19T19:03,2019-08-19T05:08,1.3
370,370,1,23.4,2019-08-19T19:04,2019-08-19T05:08,0.0
371,371,1,27.7,2019-08-20T19:01,2019-08-20T05:09,0.0
372,372,1,22.2,2019-08-07T19:22,2019-08-07T04:53,0.1
373,373,1,21.7,2019-08-22T18:59,2019-08-22T05:12,0.0
374,374,1,23.5,2019-08-15T19:11,2019-08-15T05:04,0.0
375,375,0,15.7,2019-08-23T18:58,2019-08-23T05:14,0.0
376,376,0,17.9,2019-08-15T19:11,2019-08-15T05:04,0.0
377,377,1,22.1,2019-08-14T19:11,2019-08-14T05:02,0.0
378,378,0,13.2,2019-08-05T19:26,2019-08-05T04:53,0.0
379,379,1,20.1,2019-08-26T18:52,2019-08-26T05:17,0.0
380,380,1,21.6,2019-08-22T18:58,2019-08-22T05:11,0.0
381,381,1,23.0,2019-08-06T19:24,2019-08-06T04:52,0.4
382,382,1,17.6,2019-09-04T18:35,2019-09-04T05:27,0.0
383,383,0,17.1,2019-09-01T18:41,2019-09-01T05:23,0.0
384,384,1,19.9,2019-09-03T18:36,2019-09-03T05:26,0.0
