,Sub_Dem_key,Place_name,Population,Population_density_persqm,Pop_perc_over_65,neighborhood_name
1705,1705,Scarborough,0,0,0,Eglinton East
1706,1706,Toronto,0,0,0,Trinity-Bellwoods
1707,1707,Scarborough,0,0,0,Clairlea-Birchmount
1708,1708,Toronto,0,0,0,Wellington Place
1709,1709,Etobicoke,0,0,0,Mimico-Queensway
1710,1710,Toronto,0,0,0,High Park-Swansea
1711,1711,Toronto,0,0,0,Greenwood-Coxwell
1712,1712,Scarborough,0,0,0,Birchcliffe-Cliffside
1713,1713,Toronto,0,0,0,Don Valley Village
1714,1714,Etobicoke,0,0,0,Princess-Rosethorn
1715,1715,Toronto,0,0,0,Trinity-Bellwoods
1716,1716,Toronto,0,0,0,The Beaches
1717,1717,Etobicoke,0,0,0,Etobicoke City Centre
1718,1718,Scarborough,0,0,0,Birchcliffe-Cliffside
1719,1719,Toronto,0,0,0,Don Valley Village
1720,1720,Toronto,0,0,0,Wychwood
1721,1721,Toronto,0,0,0,Downtown Yonge East
1722,1722,Scarborough,0,0,0,Milliken
1723,1723,Toronto,0,0,0,Bay-Cloverhill
1724,1724,Toronto,0,0,0,Palmerston-Little Italy
1725,1725,Toronto,0,0,0,University
1726,1726,Toronto,0,0,0,Downsview
1727,1727,Etobicoke,0,0,0,Willowridge-Martingrove-Richview
1728,1728,Scarborough,0,0,0,Wexford/Maryvale
1729,1729,Toronto,0,0,0,High Park-Swansea
1730,1730,Scarborough,0,0,0,Kennedy Park
1731,1731,Scarborough,0,0,0,Bendale South
1732,1732,Scarborough,0,0,0,Agincourt North
1733,1733,Toronto,0,0,0,South Parkdale
1734,1734,Toronto,0,0,0,Bathurst Manor
1735,1735,Toronto,0,0,0,North Riverdale
1736,1736,Toronto,0,0,0,Hillcrest Village
1737,1737,Etobicoke,0,0,0,West Humber-Clairville
1738,1738,Toronto,0,0,0,Dovercourt Village
1739,1739,Scarborough,0,0,0,Birchcliffe-Cliffside
1740,1740,Toronto,0,0,0,Yorkdale-Glen Park
1741,1741,Scarborough,0,0,0,East L'Amoreaux
1742,1742,Toronto,0,0,0,Don Valley Village
1743,1743,York,0,0,0,Mount Dennis
1744,1744,Scarborough,0,0,0,Morningside Heights
1745,1745,Toronto,0,0,0,Yorkdale-Glen Park
1746,1746,Toronto,0,0,0,Regent Park
1747,1747,Toronto,0,0,0,Newtonbrook West
1748,1748,Toronto,0,0,0,Lansing-Westgate
1749,1749,Toronto,0,0,0,Forest Hill North
1750,1750,Toronto,0,0,0,Blake-Jones
1751,1751,Etobicoke,0,0,0,New Toronto
1752,1752,Toronto,0,0,0,Yonge-Bay Corridor
1753,1753,Scarborough,0,0,0,Clairlea-Birchmount
1754,1754,Scarborough,0,0,0,West Rouge
1755,1755,Toronto,0,0,0,South Parkdale
1756,1756,Toronto,0,0,0,Junction Area
1757,1757,Toronto,0,0,0,Pleasant View
1758,1758,Scarborough,0,0,0,Malvern East
1759,1759,Toronto,0,0,0,North St.James Town
1760,1760,Etobicoke,0,0,0,Etobicoke City Centre
1761,1761,Toronto,0,0,0,Milliken
1762,1762,Scarborough,0,0,0,Clairlea-Birchmount
1763,1763,Toronto,0,0,0,Lansing-Westgate
1764,1764,Toronto,0,0,0,Cabbagetown-South St.James Town
1765,1765,Toronto,0,0,0,Annex
1766,1766,Scarborough,0,0,0,Bendale-Glen Andrew
1767,1767,Etobicoke,0,0,0,Stonegate-Queensway
1768,1768,Toronto,0,0,0,O'Connor-Parkview
1769,1769,Toronto,0,0,0,South Parkdale
1770,1770,Scarborough,0,0,0,Malvern West
1771,1771,Scarborough,0,0,0,Wexford/Maryvale
1772,1772,Toronto,0,0,0,Bayview Woods-Steeles
1773,1773,Scarborough,0,0,0,Dorset Park
1774,1774,Scarborough,0,0,0,Golfdale-Cedarbrae-Woburn
1775,1775,Scarborough,0,0,0,Agincourt South-Malvern West
1776,1776,Toronto,0,0,0,South Riverdale
1777,1777,Scarborough,0,0,0,Dorset Park
1778,1778,Toronto,0,0,0,Harbourfront-CityPlace
1779,1779,Toronto,0,0,0,Annex
1780,1780,Toronto,0,0,0,South Parkdale
1781,1781,Scarborough,0,0,0,Tam O'Shanter-Sullivan
